gene,importance,mean_non_msi_h,mean_msi_h,higher_in
HMCN1,0.0,5.2633956057277365,4.7911785543486785,Non-MSI-H
WNT2,0.0,5.557152600768493,5.527326457903039,Non-MSI-H
SYNE4,0.0,5.32609465352377,4.364082450941613,Non-MSI-H
IGLV7-46,0.0,4.290829851352462,4.143785610251002,Non-MSI-H
ASPHD1,0.0,5.5989018011588145,5.511385816787967,Non-MSI-H
SLC13A3,0.0,4.802918658237538,2.981886830189509,Non-MSI-H
IKZF3,0.0,5.307555983713671,5.825672752111635,MSI-H
PRR36,0.0,5.416224845891518,5.0412344120729395,Non-MSI-H
CAPN9,0.0,4.938299512876881,5.309367327340559,MSI-H
GOLGA7B,0.0,5.6099916952171665,4.998972525219235,Non-MSI-H
SCD5,0.0,5.392645976518234,5.891742007951909,MSI-H
CD36,0.0,5.104315820791016,5.167261521651051,MSI-H
TSPAN2,0.0,5.3627451914284,4.9982934870278335,Non-MSI-H
ZNF486,0.0,5.450655831995295,4.943565616503389,Non-MSI-H
ALDH1L2,0.0,5.366238029234953,5.150995152344799,Non-MSI-H
MCOLN2,0.0,5.407245686748079,4.908983945614238,Non-MSI-H
FRAS1,0.0,5.0210780080813855,5.760269647725705,MSI-H
POU2AF1,0.0,5.024342816383362,5.514760787630541,MSI-H
EVA1A,0.0,5.62077217543271,5.060942014277614,Non-MSI-H
ROR2,0.0,5.330247555913356,5.575792143646545,MSI-H
PEG10,0.0,3.832209773453306,4.158471906824769,MSI-H
FAM133B,0.0,5.720163852759487,5.548179301619186,Non-MSI-H
HOXB-AS3,0.0,5.3529192898331,5.103115728757207,Non-MSI-H
BCL2,0.0,5.512002829524563,6.005271546391194,MSI-H
ANGPTL4,0.0,5.307481160452213,5.803080026807754,MSI-H
ELAPOR2,0.0,5.090748390391078,4.497637762426093,Non-MSI-H
XAF1,0.0,5.336572526632,5.830857025747926,MSI-H
SLC14A1,0.0,3.9399178981490355,2.858650090964564,Non-MSI-H
FAM126A,0.0,5.397632657206601,5.3672788853811015,Non-MSI-H
LINC01819,0.0,3.7858879302740696,2.541442514288149,Non-MSI-H
SLC28A2,0.0,4.009145582523643,4.11143584031443,MSI-H
CRABP2,0.0,5.015259441170546,4.770540167716621,Non-MSI-H
ETV1,0.0,5.403994607379522,5.831365828189171,MSI-H
HSPB8,0.0,5.145448002049482,4.871025737659137,Non-MSI-H
ELFN1-AS1,0.0,5.3763892120506585,5.150074337118862,Non-MSI-H
IGKV1-16,0.0,4.63189919222433,4.671710354363237,MSI-H
HAS2,0.0,5.531206866050308,5.019144915973736,Non-MSI-H
CHRDL1,0.0,4.465521866273767,3.8237295534308195,Non-MSI-H
MRGPRF,0.0,5.370879366476051,5.141324875834377,Non-MSI-H
TMEM150C,0.0,5.527412271531614,4.278594080641522,Non-MSI-H
RNF125,0.0,5.4040760543528705,6.280931943550354,MSI-H
ZNF529,0.0,5.687651983245757,4.757114240060081,Non-MSI-H
SPART,0.0,5.447084302451479,5.443786832920202,Non-MSI-H
C4BPB,0.0,5.328969620937922,5.827713622817288,MSI-H
ZNF680,0.0,5.641639448311673,5.269584793910635,Non-MSI-H
PRSS33,0.0,4.411092680679841,3.2177407385466594,Non-MSI-H
EFNA2,0.0,5.555281747891928,5.359199106802277,Non-MSI-H
PER3,0.0,5.461637242153518,5.516596569044604,MSI-H
PRKG1,0.0,5.552352651705337,5.091393326761952,Non-MSI-H
SLFN13,0.0,4.805390738453744,5.144759598499796,MSI-H
IGHV1-24,0.0,4.192403828716832,4.5898159331150135,MSI-H
CCN4,0.0,5.3032660455645075,5.602643752289512,MSI-H
ANO7,0.0,5.146910830816153,5.503579744440599,MSI-H
SLC4A11,0.0,5.191125428393705,5.732722243286318,MSI-H
APOBR,0.0,7.223779829385409,6.823710277090196,Non-MSI-H
SRGN,0.0,6.981419233660672,7.602168241959393,MSI-H
PRUNE2,0.0,7.044631954770105,6.675541826508248,Non-MSI-H
WNK4,0.0,7.392140792667608,6.398896232249444,Non-MSI-H
IGHV3-23,0.0,6.304472617438807,6.320752460770205,MSI-H
IL33,0.0,6.733294254855124,6.272100318367475,Non-MSI-H
MYRF,0.0,6.7995271421546795,7.8247654319291975,MSI-H
PLEKHB1,0.0,7.18750904213385,6.579810996523444,Non-MSI-H
MLXIPL,0.0,7.218132140053859,6.3781395633928595,Non-MSI-H
PFN2,0.0,7.009127883612584,6.802385268123716,Non-MSI-H
IGLV8-61,0.0,4.244133586186881,4.075752001517535,Non-MSI-H
PAPLN,0.0,5.570333663300907,4.971433509676693,Non-MSI-H
MAB21L2,0.0,5.17079026104551,4.628615937027993,Non-MSI-H
TMOD2,0.0,5.41645326653489,5.516362754776852,MSI-H
IKZF1,0.0,5.2766065684179795,5.655324474278119,MSI-H
TNFSF9,0.0,4.9585476213611575,6.032873302785158,MSI-H
CD79A,0.0,4.976069041440265,4.696672692738338,Non-MSI-H
DOCK10,0.0,5.357373748863774,5.575378093554282,MSI-H
VSTM4,0.0,5.46866031833415,5.249588070867541,Non-MSI-H
SLC28A3,0.0,4.820128382963071,5.614597347656114,MSI-H
HOXA5,0.0,5.443480141054858,5.2226511275165475,Non-MSI-H
CNTNAP1,0.0,5.404518648493708,5.316020002258629,Non-MSI-H
MRAS,0.0,5.402628308650245,5.6887489062215835,MSI-H
MLF1,0.0,5.333089583903403,4.58983048515773,Non-MSI-H
CDKN2A,0.0,5.157146069874601,4.940455541675079,Non-MSI-H
SPAG16,0.0,5.5268307050926895,4.703948107461182,Non-MSI-H
SNX20,0.0,5.428361837600634,5.346570842716493,Non-MSI-H
BTNL9,0.0,5.250424900201151,5.644624085701563,MSI-H
NINL,0.0,5.239007980570266,4.082044536225629,Non-MSI-H
CD2,0.0,5.368435408684524,5.846269213966894,MSI-H
MMP19,0.0,5.393006460038857,5.514433152434491,MSI-H
GOLGA8B,0.0,5.333158674044258,5.05959853254376,Non-MSI-H
PKIB,0.0,5.25292090669761,5.2614096384919185,MSI-H
APOL4,0.0,5.334447944649348,5.945487510829626,MSI-H
ABLIM3,0.0,5.275324348601584,5.52173092991285,MSI-H
MAOB,0.0,4.939209127096512,5.013424140054782,MSI-H
PRF1,0.0,5.158305116507106,6.045170712056275,MSI-H
TMEM236,0.0,5.302221727792256,4.251125964944603,Non-MSI-H
RHBDL2,0.0,5.358108073893471,5.3486975498622975,Non-MSI-H
SPN,0.0,5.39979152599843,5.602112027871214,MSI-H
ASB9,0.0,5.52791910020524,5.150900307667169,Non-MSI-H
C3AR1,0.0,5.279745729221298,5.791041470551394,MSI-H
TNXB,0.0,4.996335388892296,4.784803061345433,Non-MSI-H
SLC13A2,0.0,4.771404478122509,2.4803572694075626,Non-MSI-H
SYTL5,0.0,5.145618626622217,4.339076613835495,Non-MSI-H
FABP3,0.0,4.9537020806584,4.459418164884067,Non-MSI-H
MTCO1P40,0.0,3.8116659250244203,3.6737439706875827,Non-MSI-H
CGNL1,0.0,5.4464049301301225,5.001805746607064,Non-MSI-H
PAX8,0.0,5.391719844980163,5.119949284227597,Non-MSI-H
MRAP2,0.0,5.257449061587762,5.909799396454665,MSI-H
TMEM63C,0.0,5.283626684371065,3.8390171790814307,Non-MSI-H
HMGN5,0.0,5.4592763881310065,5.143578195282423,Non-MSI-H
RASD2,0.0,5.439177933269272,5.090298509848018,Non-MSI-H
ARMCX2,0.0,5.455815674674725,5.139362555027671,Non-MSI-H
ZC2HC1A,0.0,5.5318121343972075,5.410816943094068,Non-MSI-H
AQP8,0.0,3.9194075337042253,2.364103805199651,Non-MSI-H
CYTIP,0.0,5.385506338506779,5.87722190161939,MSI-H
KIT,0.0,5.282818172403721,4.741947446572762,Non-MSI-H
L3MBTL1,0.0,5.496985454558997,4.331305288731675,Non-MSI-H
ADH6,0.0,5.185006154321055,5.004610883669988,Non-MSI-H
CMKLR1,0.0,5.249660745805674,5.694031256704719,MSI-H
CACHD1,0.0,5.433954771240166,5.080448019005924,Non-MSI-H
METTL27,0.0,5.3255133429621235,5.2380500306638345,Non-MSI-H
CPED1,0.0,5.3848546923852,4.977732408683073,Non-MSI-H
GAL3ST2,0.0,5.40942794106756,4.661580607510164,Non-MSI-H
ZSCAN18,0.0,5.375880224457485,4.443215564228414,Non-MSI-H
MTCO2P12,0.0,4.770791770699411,4.373232893061848,Non-MSI-H
ADAMTS15,0.0,4.754624828797751,5.323602452247423,MSI-H
HAVCR2,0.0,5.265055441577863,5.953454143111316,MSI-H
CD5,0.0,5.349769722927589,5.258631390276391,Non-MSI-H
SGCD,0.0,5.120000177644744,4.922620665759044,Non-MSI-H
REEP1,0.0,5.07391778569228,3.436645207143596,Non-MSI-H
ARL14,0.0,5.517561791729667,4.981575424248889,Non-MSI-H
CAPN13,0.0,5.356336259326878,4.042111540308679,Non-MSI-H
FZD10,0.0,3.8508802009396077,3.6612931842517633,Non-MSI-H
CPLANE1,0.0,5.3543365576099085,5.136706505009715,Non-MSI-H
SPATC1L,0.0,5.4176451493503865,4.421142299509892,Non-MSI-H
ESM1,0.0,5.497587712160514,5.194685911299021,Non-MSI-H
SBK1,0.0,5.118675573336518,5.295908879163526,MSI-H
APOBEC3B,0.0,5.513052706732907,5.378587084881055,Non-MSI-H
EVI2B,0.0,5.1818457202367965,5.671511661714836,MSI-H
NNAT,0.0,3.8867189007559273,3.1608300547430708,Non-MSI-H
PLA2G7,0.0,5.332828395033528,5.653109136269308,MSI-H
GRAMD2A,0.0,5.435359303463933,5.076051818331564,Non-MSI-H
GRIN2B,0.0,5.356324911018154,4.1285227532501,Non-MSI-H
FBXL16,0.0,4.945248604378692,5.961428504242202,MSI-H
NRXN3,0.0,4.968802512681745,3.848188770242356,Non-MSI-H
MFAP5,0.0,4.637278872532721,4.73928380578878,MSI-H
EPHA4,0.0,4.971631838907926,5.779796497410888,MSI-H
IGKV1-6,0.0,4.533638597706705,4.344991472091889,Non-MSI-H
SPTBN5,0.0,5.220644170365398,4.545917484656155,Non-MSI-H
SIGLEC1,0.0,4.990684501791968,5.5535134643430455,MSI-H
SCARA3,0.0,5.354806045424152,5.063508482264176,Non-MSI-H
ADGRF4,0.0,5.416235811562644,4.303582060794215,Non-MSI-H
ZNF649,0.0,5.520181785217653,5.017413329947921,Non-MSI-H
TLR2,0.0,5.233956140281508,5.701778308139425,MSI-H
HCG11,0.0,5.498674675612287,4.213525806041048,Non-MSI-H
IGHV4-30-2,0.0,4.34322650888315,4.421874013010468,MSI-H
EPHB6,0.0,4.083071648333585,4.283441319677637,MSI-H
MSX1,0.0,5.241381304472722,5.051432187368412,Non-MSI-H
EPHX4,0.0,5.432930506257671,5.443241758692381,MSI-H
PILRB,0.0,5.345098730651869,4.728484157847205,Non-MSI-H
CHGB,0.0,3.373876059015846,2.572021232310173,Non-MSI-H
CADM1,0.0,5.198691956259443,5.187395764612195,Non-MSI-H
PAEP,0.0,1.7013053124366249,2.45192072961283,MSI-H
MTERF1,0.0,5.548137095930738,4.4320551644922475,Non-MSI-H
CCR1,0.0,5.226206067539407,5.571946004107082,MSI-H
ADGRG7,0.0,4.7177057381561704,4.719712338555374,MSI-H
HOXD9,0.0,5.114002501310986,4.718872419852786,Non-MSI-H
MEIS1,0.0,5.238134340930483,5.102859924931708,Non-MSI-H
CAVIN2,0.0,5.196958727398901,4.802106027516253,Non-MSI-H
ADAM28,0.0,5.115320027122037,5.638216555736108,MSI-H
EVC,0.0,5.092145746226221,5.050044577988491,Non-MSI-H
C4BPA,0.0,4.898548270916677,4.409330181728601,Non-MSI-H
RHOV,0.0,5.082662022728061,5.6339657277804225,MSI-H
BEX4,0.0,5.261465462142856,4.903474484865812,Non-MSI-H
P2RY1,0.0,5.206742679008875,5.657244819940142,MSI-H
F2RL2,0.0,5.321163408827103,4.560316957841913,Non-MSI-H
GABRA2,0.0,4.581411476991044,4.023279919315777,Non-MSI-H
ENPP5,0.0,5.508470759674215,4.824874803572294,Non-MSI-H
CDK14,0.0,5.109614471193883,5.307212664055336,MSI-H
PPP1R16B,0.0,5.224678666447827,5.547629567587592,MSI-H
DPT,0.0,4.822140334705863,4.631791830787938,Non-MSI-H
RORA,0.0,5.225658022145897,5.049424864480943,Non-MSI-H
PLN,0.0,4.637961521318449,4.548281000041376,Non-MSI-H
CPA3,0.0,4.906072740862506,4.865139730084992,Non-MSI-H
ALG10B,0.0,5.338248244708111,4.650933752241655,Non-MSI-H
CYP1B1,0.0,4.3337968822374435,4.865320219303449,MSI-H
TMEM74B,0.0,5.116876971902683,4.938630545071204,Non-MSI-H
FABP2,0.0,4.656878623349993,4.790615340800091,MSI-H
CCDC170,0.0,5.360391564607348,4.188742042485366,Non-MSI-H
PDZD3,0.0,5.484933862241991,4.158078578814383,Non-MSI-H
CD48,0.0,5.223857397134515,5.606738498712674,MSI-H
MAN1C1,0.0,5.37542398811191,5.062385757208401,Non-MSI-H
MS4A8,0.0,4.841974822554445,5.393719658551529,MSI-H
GLT8D2,0.0,5.316657124627124,5.175495988504536,Non-MSI-H
STX19,0.0,5.457268226016914,4.867203893953515,Non-MSI-H
MAP7D3,0.0,5.233482965022905,5.3861245569983485,MSI-H
CARD6,0.0,5.360638997231209,5.354957369517371,Non-MSI-H
RPS6KA6,0.0,5.245592954926123,2.6932676349526057,Non-MSI-H
DNAJC12,0.0,5.031179380658329,5.1693503098266005,MSI-H
THRB,0.0,5.154679444593449,3.915811957545932,Non-MSI-H
RGMA,0.0,5.0874270643114174,4.4255171778203435,Non-MSI-H
TRIL,0.0,5.083024348902492,4.941810761835501,Non-MSI-H
FGR,0.0,5.127712407400392,5.618942145308384,MSI-H
RAI2,0.0,5.324735065546179,4.404213376625647,Non-MSI-H
MAPK15,0.0,5.118619630784969,4.63249426223326,Non-MSI-H
PIWIL1,0.0,3.9475910418613784,4.650561581058373,MSI-H
HOXA7,0.0,5.255648898920762,4.733583836224293,Non-MSI-H
VLDLR,0.0,5.277373302560041,4.8401565104271995,Non-MSI-H
ZNF550,0.0,5.407667329685248,4.71206643308402,Non-MSI-H
SCNN1B,0.0,4.794081428469742,2.9045207443889605,Non-MSI-H
DEPDC7,0.0,5.376351399126961,4.693773103335895,Non-MSI-H
GAS1,0.0,4.465505067660219,5.047950713687429,MSI-H
IGKV1-27,0.0,4.369535666598406,4.451071739194458,MSI-H
RASSF8,0.0,5.034199262480229,4.9458532950220935,Non-MSI-H
TIMP3,0.0,5.185890491278987,4.815731249568539,Non-MSI-H
SLC16A2,0.0,5.083223099730915,5.3197310648547225,MSI-H
FOXJ1,0.0,4.173670205227667,3.202384900587576,Non-MSI-H
SUSD3,0.0,5.306339267596851,4.51028185225164,Non-MSI-H
PIPOX,0.0,4.813744580937215,3.526169634922202,Non-MSI-H
WDFY4,0.0,5.101783342527219,5.320500664156878,MSI-H
COLEC12,0.0,4.803140298401767,5.1074791631729495,MSI-H
TM4SF4,0.0,3.2931179915978093,4.3610114889028075,MSI-H
ZIC2,0.0,3.502114633218869,4.950811557320343,MSI-H
CACNA2D2,0.0,4.906445914265096,4.525411456012123,Non-MSI-H
TRIM7,0.0,4.173717138002639,6.341203998675767,MSI-H
NXPH4,0.0,3.6153855096410163,5.2543471160591615,MSI-H
DAPP1,0.0,5.017338293443862,5.618762778655886,MSI-H
KCNMB4,0.0,5.1463925970954305,4.117550485089264,Non-MSI-H
GBP3,0.0,7.177055918668527,7.364270573449869,MSI-H
HTRA3,0.0,7.198289310751702,7.001185899209197,Non-MSI-H
APOLD1,0.0,7.0132651579818015,6.042101808520831,Non-MSI-H
SERPINE1,0.0,6.889943872682398,7.214016559062959,MSI-H
ADAMTS2,0.0,6.966968651701249,7.408982235699284,MSI-H
PM20D2,0.0,7.293892743797141,6.529950405224113,Non-MSI-H
CA2,0.0,6.614342600012951,7.1677196058527395,MSI-H
CXCL3,0.0,6.995911435668989,7.127097432810866,MSI-H
RAP1GAP,0.0,6.965361517813895,7.775536957449887,MSI-H
PRKACB,0.0,7.25890836331414,6.463743729185289,Non-MSI-H
COL8A1,0.0,6.750319185016588,6.7853550687307,MSI-H
CAPN8,0.0,7.141450250624416,7.017625305275318,Non-MSI-H
PCK1,0.0,6.8868016333374324,6.049891671247952,Non-MSI-H
COL11A1,0.0,6.467220237030182,6.859612354194882,MSI-H
GBP1,0.0,7.024006386900041,7.752795993194807,MSI-H
CD8A,0.0,4.947609825122997,5.766518610120308,MSI-H
TMTC1,0.0,5.135318970664218,5.288911567501313,MSI-H
XKRX,0.0,5.306608584622241,4.748732948558666,Non-MSI-H
SEMA6D,0.0,5.254072131094428,4.5460349761932894,Non-MSI-H
AGPAT4,0.0,5.123832953716878,5.718318442495949,MSI-H
SSTR1,0.0,5.036213592321569,5.350325962586685,MSI-H
MPDZ,0.0,5.081637530118682,4.856693467598718,Non-MSI-H
CASC9,0.0,5.062486528481906,4.260998844591485,Non-MSI-H
EDA,0.0,4.788297406207484,4.431701199347765,Non-MSI-H
ITM2A,0.0,5.113223930913678,5.418639134157439,MSI-H
SNCAIP,0.0,4.975082414222476,3.8302673436654984,Non-MSI-H
TSHZ2,0.0,4.773578016216964,5.086470388750805,MSI-H
RGL3,0.0,4.829030991846056,5.048558905589074,MSI-H
ZNF134,0.0,5.293606401055293,4.7138216443793155,Non-MSI-H
ADH1B,0.0,3.8163995456067084,3.249383882592765,Non-MSI-H
NFATC1,0.0,5.061335712712959,5.737682645114363,MSI-H
STAG3L5P,0.0,5.27641847460927,4.766073918118216,Non-MSI-H
WNT4,0.0,5.2389776875811025,5.1101786532637,Non-MSI-H
SPATA18,0.0,5.094398371374778,5.721472516048438,MSI-H
UGT2B7,0.0,4.284674306097066,3.853829064448421,Non-MSI-H
UBASH3B,0.0,5.014400050353539,5.778491651440306,MSI-H
LINC02535,0.0,5.245910067879103,4.776024737980265,Non-MSI-H
ARNT2,0.0,4.864063649759217,5.551646346935888,MSI-H
KRT8P36,0.0,3.651610607323221,3.9593793724192166,MSI-H
MTTP,0.0,3.4210065294244427,2.606391285576328,Non-MSI-H
ZNF43,0.0,4.919671385887325,3.9925095469972067,Non-MSI-H
ADGRE2,0.0,5.118054575282235,5.6343337171522805,MSI-H
ABI3BP,0.0,4.918826797675091,4.822457442422708,Non-MSI-H
KLK7,0.0,3.6796522318575224,3.49613152911521,Non-MSI-H
VGLL3,0.0,4.609052901533668,4.768591740368537,MSI-H
ACKR1,0.0,4.63487931476532,4.253374648282585,Non-MSI-H
MCTP1,0.0,4.991269070836623,5.363102966207927,MSI-H
IGF2BP1,0.0,3.2238064457452977,1.8727107034248303,Non-MSI-H
IGKV2-24,0.0,4.14832926066164,4.063093445582609,Non-MSI-H
UTY,0.0,3.2637329397558807,2.802624668374105,Non-MSI-H
GPR183,0.0,5.0852640418004444,5.282284439839798,MSI-H
TNFRSF19,0.0,4.620402780003594,3.8044101518790563,Non-MSI-H
GRAMD1B,0.0,4.79423455746185,5.608072496371491,MSI-H
LRRC66,0.0,5.288929561267611,5.115035308563922,Non-MSI-H
EDN3,0.0,4.888653640140509,4.573116389631008,Non-MSI-H
MFAP3L,0.0,5.1523788037932965,4.485621024641492,Non-MSI-H
GNLY,0.0,4.643243129218742,6.0294303370256195,MSI-H
MCC,0.0,5.127088295229348,5.028378596333958,Non-MSI-H
SERPINF2,0.0,5.244241958488044,4.739519974410732,Non-MSI-H
BRSK2,0.0,4.993424437844391,3.477996793242252,Non-MSI-H
MIAT,0.0,4.784699673565049,5.118086771387611,MSI-H
SCG5,0.0,4.950840822198873,5.258459902554818,MSI-H
CCL4,0.0,4.932554385858618,5.84747001857354,MSI-H
FRMD3,0.0,5.031676293930705,5.362247841100321,MSI-H
PRKAR2B,0.0,4.9967145864036,5.598834503457269,MSI-H
IGHV3-73,0.0,4.141947851286279,4.101039125270261,Non-MSI-H
TMEM45A,0.0,4.997459886277904,5.569926522679192,MSI-H
CLIC3,0.0,5.041758976641457,5.064656337508518,MSI-H
MS4A4A,0.0,4.924233731223985,5.491151302941758,MSI-H
TCEAL3,0.0,5.234012531865153,5.2372748938661,MSI-H
RRAGD,0.0,5.05011351525446,4.911530484980737,Non-MSI-H
ZNF350,0.0,5.353373557603875,4.766834469983609,Non-MSI-H
ARMCX4,0.0,5.31431895339089,4.5530847005845985,Non-MSI-H
KLK10,0.0,6.380211856507896,6.9573657796481445,MSI-H
TESC,0.0,7.19996959237898,7.033616092553793,Non-MSI-H
ELN,0.0,7.268297917640266,6.414949678731068,Non-MSI-H
TCEA3,0.0,7.358461683492594,7.378896731699723,MSI-H
SFRP4,0.0,6.359361948690428,5.990208324175355,Non-MSI-H
CA9,0.0,6.174020720635738,6.8862458990906275,MSI-H
ANGPTL2,0.0,7.071713011664499,7.138953374382965,MSI-H
NES,0.0,7.275837047051198,6.502495939064129,Non-MSI-H
CNN1,0.0,6.522172835355338,6.195119008844469,Non-MSI-H
COL16A1,0.0,7.195054029601425,7.276040908170088,MSI-H
MMP3,0.0,6.413581929154276,6.792453104171537,MSI-H
CYP3A5,0.0,7.308774499268524,6.905837105611471,Non-MSI-H
EGR2,0.0,5.000634985027673,5.065054259526848,MSI-H
LILRB2,0.0,4.983723951452548,5.623996257959244,MSI-H
MITF,0.0,5.000816494351398,5.290941522158314,MSI-H
CAPN12,0.0,5.135685177579744,4.8303477996568756,Non-MSI-H
CREB5,0.0,4.988846432559782,4.6904696820764755,Non-MSI-H
ACP3,0.0,4.9814358790887105,5.491830841988248,MSI-H
OLR1,0.0,4.44808688661755,5.032108999125232,MSI-H
WASF1,0.0,5.064415895159074,5.528464442329172,MSI-H
LGALS2,0.0,4.717091337849333,4.892006686145441,MSI-H
SPEG,0.0,4.732209813644582,4.289498030003975,Non-MSI-H
LINC00649,0.0,4.910385908820509,4.83336976498969,Non-MSI-H
KLHL13,0.0,4.456631942126632,4.637635233074739,MSI-H
SRMS,0.0,5.101062960413687,4.750286453710677,Non-MSI-H
TMEM178B,0.0,4.311683126806793,4.238574529475474,Non-MSI-H
DIO3,0.0,4.657425139874624,3.478444349857994,Non-MSI-H
SELL,0.0,4.856366182892518,5.272486080978333,MSI-H
SDK1,0.0,4.901927600289534,5.010124772392083,MSI-H
TDO2,0.0,4.711451481060289,4.871907513645819,MSI-H
BARX2,0.0,4.5381648979558165,5.4736176341278755,MSI-H
ZNF470,0.0,5.2195317998272985,3.745490039306297,Non-MSI-H
HSPA6,0.0,4.6742794999060875,5.09711676617238,MSI-H
HSPB7,0.0,4.508495361790123,3.852214702096216,Non-MSI-H
LZTS1,0.0,5.128297612405982,5.051170543292604,Non-MSI-H
ROBO2,0.0,4.889550991884096,3.8426930988216186,Non-MSI-H
CXCL13,0.0,4.222577735591481,5.446144011552304,MSI-H
NPC1L1,0.0,4.035733029936368,3.555626969572255,Non-MSI-H
PRSS56,0.0,1.995657896990538,0.6107900778782688,Non-MSI-H
FUZ,0.0,5.3240886040212825,4.433025555318032,Non-MSI-H
ZNF577,0.0,5.28045196272781,4.55040893718016,Non-MSI-H
STOX1,0.0,5.101971007385046,4.832079483215922,Non-MSI-H
ATG9B,0.0,5.179743860439005,4.199221604942132,Non-MSI-H
SUSD2,0.0,4.89462315594674,5.1587187115317485,MSI-H
UBE2E2,0.0,5.089834183454001,5.097398757491342,MSI-H
CLSTN2,0.0,4.305168178936639,3.3438557982883284,Non-MSI-H
NPTXR,0.0,4.7512338821152325,4.384321093524236,Non-MSI-H
SEMA3G,0.0,5.020490441741107,4.894240673476538,Non-MSI-H
DKK4,0.0,3.257344239175395,3.0236099770536047,Non-MSI-H
ARHGEF25,0.0,5.110780582460173,4.8175790976129935,Non-MSI-H
ITGBL1,0.0,4.476352593971121,4.201284240667926,Non-MSI-H
FABP4,0.0,2.950409711619584,2.9211871572074855,Non-MSI-H
FAM149A,0.0,4.997169064961985,5.450830406081232,MSI-H
ATP10A,0.0,5.04809360909444,5.097349939632061,MSI-H
PRICKLE2,0.0,5.082867913215684,4.736062791057471,Non-MSI-H
ZNF423,0.0,5.186336417040812,4.217151228451162,Non-MSI-H
FGF7,0.0,4.652232110036716,4.633058737910247,Non-MSI-H
FOXC1,0.0,4.8267846029109265,5.085158074990501,MSI-H
IRX2,0.0,3.463594295581775,4.575020857642133,MSI-H
AQP9,0.0,4.233455108768879,5.166128140155793,MSI-H
LEPR,0.0,5.126744523488589,5.01549107946733,Non-MSI-H
ACVR1C,0.0,5.053951798292137,5.185595223907221,MSI-H
WSCD1,0.0,5.071502829683871,4.050368159092426,Non-MSI-H
RPL21P16,0.0,5.131157918285407,4.5326159891816085,Non-MSI-H
ZNF681,0.0,5.075616164347071,3.9043813362385245,Non-MSI-H
MN1,0.0,4.993763781208114,4.586072489370583,Non-MSI-H
LRRC2,0.0,5.182138321637321,3.4971740417658213,Non-MSI-H
IGHV3-53,0.0,4.001723280472532,4.170785300575527,MSI-H
FHOD3,0.0,5.094270012572728,4.018510970406354,Non-MSI-H
SLIT2,0.0,4.637350833567398,4.431119902060719,Non-MSI-H
OXGR1,0.0,4.872718253094714,3.2328020298955153,Non-MSI-H
FOLR1,0.0,4.179917113146048,2.5275700733918325,Non-MSI-H
ZNF14,0.0,5.215198667505317,5.237466917267092,MSI-H
KCNMB1,0.0,4.711970267249461,4.4571800685816125,Non-MSI-H
NTS,0.0,2.4040266358363946,1.8965241464706646,Non-MSI-H
ADAMTS5,0.0,5.052656773478201,4.888714262772295,Non-MSI-H
PCDHGA10,0.0,4.593854249753973,4.5128513161679376,Non-MSI-H
CCDC18,0.0,5.192836408505271,5.092172644377576,Non-MSI-H
ABHD12B,0.0,3.557350249931117,2.33627101660789,Non-MSI-H
WASF3,0.0,4.571672509729943,3.7018309217032646,Non-MSI-H
SAMSN1,0.0,4.880964468185729,5.46997991569521,MSI-H
PNMA5,0.0,1.1197542439496462,0.5908865294834822,Non-MSI-H
CD209,0.0,4.766120234548271,5.3825943339649465,MSI-H
RANBP17,0.0,5.075594848809626,5.06075240765238,Non-MSI-H
EPHB1,0.0,4.807094442492912,4.079877600973858,Non-MSI-H
CELP,0.0,4.881259800793574,1.655576794182426,Non-MSI-H
FLRT3,0.0,4.751443865027543,5.039657020802898,MSI-H
HRCT1,0.0,5.150516828872983,4.195144164483726,Non-MSI-H
CILP,0.0,3.923965153999174,3.939272293822589,MSI-H
COLCA2,0.0,4.81069835989488,5.248048369953824,MSI-H
CERS4,0.0,4.8816057491512375,4.334025936870572,Non-MSI-H
SLC16A10,0.0,4.945362708796661,5.285815702931805,MSI-H
C6orf141,0.0,5.052058343581481,4.423187788815272,Non-MSI-H
OLFM2,0.0,4.981778538056697,4.653771093089436,Non-MSI-H
NRXN2,0.0,4.889912276501383,3.7920760121092356,Non-MSI-H
TRPS1,0.0,4.725809851994089,4.921839737690011,MSI-H
CASP5,0.0,4.898734266262799,4.998553079336837,MSI-H
KRT14,0.0,1.1037734047023169,1.456207267424304,MSI-H
PLCH2,0.0,4.782792151981408,5.04925892222238,MSI-H
SLC17A9,0.0,7.3131483022209265,6.973621344764288,Non-MSI-H
CDH11,0.0,7.252404801681561,7.294368557141992,MSI-H
H19,0.0,6.053882874985156,6.2702613212649005,MSI-H
AQP1,0.0,7.410160262102491,7.062517256716105,Non-MSI-H
ERAP2,0.0,6.960724032721957,6.9208071694441635,Non-MSI-H
TLE2,0.0,7.400481214548283,6.390648586486657,Non-MSI-H
